Evaluations,BestObjetivo,MediaDesviacionHijos,MediaInfeasibilityHijos,MediaObjetivoHijos,MediaObjetivo
10,95.18646185573354,45.70953651496853,5.54397103688455e-310,5.54397103700125e-310,96.25747563873364
18,95.18646185573354,45.6199746958437,1819.6,95.72219886322428,95.72219886322428
26,94.60472996561029,45.48903681413191,1808.2,95.21442451983323,95.21442451983323
34,94.60472996561029,45.49880583056195,1808.0,95.19808979597774,95.19808979597774
42,94.60472996561029,45.439704983998126,1797.0,95.02446525642547,95.02446525642547
50,94.32062454363046,45.51397974798417,1794.2,94.98629792052301,94.98629792052301
58,94.32062454363046,45.513524799173865,1774.4,94.49745128809434,94.49745128809434
66,94.31139632333796,45.49680254599226,1769.0,94.35538651667707,94.35538651667707
74,94.20843500418911,45.48833213990516,1767.1,94.30817023926883,94.30817023926883
82,94.1199105869859,45.46983468985023,1766.5,94.25126555770973,94.25126555770973
90,94.1093166615482,45.47922820370586,1764.0,94.16830689460546,94.16830689460546
97,94.1093166615482,45.47922820370586,1764.0,94.16830689460546,94.16830689460546
104,94.1093166615482,45.47922820370586,1764.0,94.16830689460546,94.16830689460546
111,94.1093166615482,45.47922820370586,1764.0,94.16830689460546,94.16830689460546
118,94.1093166615482,45.47922820370586,1764.0,94.16830689460546,94.16830689460546
125,94.1093166615482,45.47922820370586,1764.0,94.16830689460546,94.16830689460546
132,94.1093166615482,45.47922820370586,1764.0,94.16830689460546,94.16830689460546
139,94.1093166615482,45.47922820370586,1764.0,94.16830689460546,94.16830689460546
146,94.1093166615482,45.47922820370586,1764.0,94.16830689460546,94.16830689460546
153,94.1093166615482,45.47922820370586,1764.0,94.16830689460546,94.16830689460546
160,94.1093166615482,45.47922820370586,1764.0,94.16830689460546,94.16830689460546
167,94.1093166615482,45.47922820370586,1764.0,94.16830689460546,94.16830689460546
174,94.1093166615482,45.47922820370586,1764.0,94.16830689460546,94.16830689460546
181,94.1093166615482,45.47922820370586,1764.0,94.16830689460546,94.16830689460546
188,94.1093166615482,45.47922820370586,1764.0,94.16830689460546,94.16830689460546
195,94.1093166615482,45.47922820370586,1764.0,94.16830689460546,94.16830689460546
202,94.1093166615482,45.47922820370586,1764.0,94.16830689460546,94.16830689460546
209,94.1093166615482,45.47922820370586,1764.0,94.16830689460546,94.16830689460546
216,94.1093166615482,45.47922820370586,1764.0,94.16830689460546,94.16830689460546
223,94.1093166615482,45.47922820370586,1764.0,94.16830689460546,94.16830689460546
230,94.1093166615482,45.47922820370586,1764.0,94.16830689460546,94.16830689460546
237,94.1093166615482,45.47922820370586,1764.0,94.16830689460546,94.16830689460546
244,94.1093166615482,45.47922820370586,1764.0,94.16830689460546,94.16830689460546
251,94.1093166615482,45.47922820370586,1764.0,94.16830689460546,94.16830689460546
258,94.1093166615482,45.47922820370586,1764.0,94.16830689460546,94.16830689460546
265,94.1093166615482,45.47922820370586,1764.0,94.16830689460546,94.16830689460546
272,94.1093166615482,45.47922820370586,1764.0,94.16830689460546,94.16830689460546
279,94.1093166615482,45.47922820370586,1764.0,94.16830689460546,94.16830689460546
286,94.1093166615482,45.47922820370586,1764.0,94.16830689460546,94.16830689460546
293,94.1093166615482,45.47922820370586,1764.0,94.16830689460546,94.16830689460546
300,94.1093166615482,45.47922820370586,1764.0,94.16830689460546,94.16830689460546
307,94.1093166615482,45.47922820370586,1764.0,94.16830689460546,94.16830689460546
314,94.1093166615482,45.47922820370586,1764.0,94.16830689460546,94.16830689460546
321,94.1093166615482,45.47922820370586,1764.0,94.16830689460546,94.16830689460546
328,94.1093166615482,45.47922820370586,1764.0,94.16830689460546,94.16830689460546
336,94.1093166615482,45.436190343902126,1762.6,94.14213484459697,94.14213484459697
344,94.00099907905079,45.45063798040584,1760.7,94.09574132447945,94.09574132447945
352,93.99040515361308,45.46575448170711,1759.3,94.05124821918926,94.05124821918926
360,93.93056463111989,45.45349859151478,1757.3,93.98704445840302,93.98704445840302
368,93.86884329816684,45.45680676519864,1756.9,93.97205151968294,93.97205151968294
376,93.79119352722918,45.44252444490074,1755.3,93.9163731370251,93.9163731370251
384,93.76978947262708,45.44517331935017,1753.1,93.85359965836545,93.85359965836545
392,93.72691018798159,45.41395149292508,1750.7,93.76520936533572,93.76520936533572
400,93.65591826556917,45.41805953349591,1750.7,93.75665700497079,93.75665700497079
408,93.65591826556917,45.416275738555704,1749.1,93.71263515197481,93.71263515197481
415,93.65591826556917,45.416275738555704,1749.1,93.71263515197481,93.7108832301191
422,93.5856720118058,45.416275738555704,1749.1,93.71263515197481,93.69851133435722
429,93.5856720118058,45.416275738555704,1749.1,93.71263515197481,93.69851133435722
436,93.43419552730137,45.416275738555704,1749.1,93.71263515197481,93.68336368590677
443,93.42847698700429,45.416275738555704,1749.1,93.71263515197481,93.68279183187707
450,93.42847698700429,45.416275738555704,1749.1,93.71263515197481,93.68279183187707
457,93.37317535577358,45.416275738555704,1749.1,93.71263515197481,93.677261668754
464,93.190878239926,45.416275738555704,1749.1,93.71263515197481,93.65903195716923
471,93.07643384560153,45.416275738555704,1749.1,93.71263515197481,93.6475875177368
478,93.00391574954791,45.416275738555704,1749.1,93.71263515197481,93.64033570813143
485,92.88165572596853,45.416275738555704,1749.1,93.71263515197481,93.62810970577348
492,92.86133559281137,45.416275738555704,1749.1,93.71263515197481,93.62607769245777
499,92.68990796523565,45.416275738555704,1749.1,93.71263515197481,93.60893492970021
506,92.63386694543772,45.416275738555704,1749.1,93.71263515197481,93.60333082772041
513,92.40578639430663,45.416275738555704,1749.1,93.71263515197481,93.5805227726073
520,92.28567407512395,45.416275738555704,1749.1,93.71263515197481,93.56851154068903
527,92.19244894767047,45.416275738555704,1749.1,93.71263515197481,93.55918902794369
534,92.10892854373974,45.416275738555704,1749.1,93.71263515197481,93.55083698755061
541,92.10892854373974,45.416275738555704,1749.1,93.71263515197481,93.55083698755061
548,92.05181762528318,45.416275738555704,1749.1,93.71263515197481,93.54512589570496
555,92.00060102893872,45.416275738555704,1749.1,93.71263515197481,93.54000423607052
562,91.84631155034872,45.416275738555704,1749.1,93.71263515197481,93.52457528821151
569,91.8253587782267,45.416275738555704,1749.1,93.71263515197481,93.52248001099932
576,91.82156678386544,45.416275738555704,1749.1,93.71263515197481,93.52210081156319
583,91.74271494008875,45.416275738555704,1749.1,93.71263515197481,93.51421562718551
590,91.73352161793028,45.416275738555704,1749.1,93.71263515197481,93.51329629496966
597,91.73352161793028,45.416275738555704,1749.1,93.71263515197481,93.51329629496966
604,91.73352161793028,45.416275738555704,1749.1,93.71263515197481,93.51329629496966
611,91.61911105300031,45.416275738555704,1749.1,93.71263515197481,93.50185523847667
618,91.61911105300031,45.416275738555704,1749.1,93.71263515197481,93.50185523847667
625,91.55519059393225,45.416275738555704,1749.1,93.71263515197481,93.49546319256987
632,91.55519059393225,45.416275738555704,1749.1,93.71263515197481,93.49546319256987
639,91.5049030632444,45.416275738555704,1749.1,93.71263515197481,93.49043443950107
646,91.41624396800188,45.416275738555704,1749.1,93.71263515197481,93.48156852997683
653,91.34608872359138,45.416275738555704,1749.1,93.71263515197481,93.47455300553578
660,91.22726754301395,45.416275738555704,1749.1,93.71263515197481,93.46267088747803
667,91.19669463698983,45.416275738555704,1749.1,93.71263515197481,93.45961359687563
674,91.17180842011811,45.416275738555704,1749.1,93.71263515197481,93.45712497518845
681,91.10916599056401,45.416275738555704,1749.1,93.71263515197481,93.45086073223304
688,91.02889412038292,45.416275738555704,1749.1,93.71263515197481,93.44283354521494
695,91.02889412038292,45.416275738555704,1749.1,93.71263515197481,93.44283354521494
702,90.85741446377999,45.416275738555704,1749.1,93.71263515197481,93.42568557955464
709,90.85741446377999,45.416275738555704,1749.1,93.71263515197481,93.42568557955464
716,90.85741446377999,45.416275738555704,1749.1,93.71263515197481,93.42568557955464
723,90.85741446377999,45.416275738555704,1749.1,93.71263515197481,93.42568557955464
730,90.85741446377999,45.416275738555704,1749.1,93.71263515197481,93.42568557955464
737,90.85741446377999,45.416275738555704,1749.1,93.71263515197481,93.42568557955464
744,90.73936977773528,45.416275738555704,1749.1,93.71263515197481,93.41388111095017
751,90.7262109188314,45.416275738555704,1749.1,93.71263515197481,93.41256522505978
758,90.65985881107325,45.416275738555704,1749.1,93.71263515197481,93.40593001428395
765,90.65985881107325,45.416275738555704,1749.1,93.71263515197481,93.40593001428395
772,90.57391625805866,45.416275738555704,1749.1,93.71263515197481,93.3973357589825
779,90.49440053441313,45.416275738555704,1749.1,93.71263515197481,93.38938418661795
786,90.42265614736024,45.416275738555704,1749.1,93.71263515197481,93.38220974791267
793,90.37849939036833,45.416275738555704,1749.1,93.71263515197481,93.37779407221348
800,90.25711531509442,45.416275738555704,1749.1,93.71263515197481,93.36565566468609
807,90.0869267125069,45.416275738555704,1749.1,93.71263515197481,93.34863680442733
814,90.04921634777122,45.416275738555704,1749.1,93.71263515197481,93.34486576795376
821,89.87431989719767,45.416275738555704,1749.1,93.71263515197481,93.32737612289641
828,89.87431989719767,45.416275738555704,1749.1,93.71263515197481,93.32737612289641
835,89.75743235492128,45.416275738555704,1749.1,93.71263515197481,93.31568736866876
842,89.64803741522257,45.416275738555704,1749.1,93.71263515197481,93.3047478746989
849,89.48979506259847,45.416275738555704,1749.1,93.71263515197481,93.28892363943649
856,89.42614526772775,45.416275738555704,1749.1,93.71263515197481,93.28255865994942
863,89.39765491770231,45.416275738555704,1749.1,93.71263515197481,93.27970962494688
870,89.39609772596768,45.416275738555704,1749.1,93.71263515197481,93.27955390577341
877,89.29852465678428,45.416275738555704,1749.1,93.71263515197481,93.26979659885507
884,89.29852465678428,45.416275738555704,1749.1,93.71263515197481,93.26979659885507
891,89.28518286499755,45.416275738555704,1749.1,93.71263515197481,93.2684624196764
898,89.21437950638722,45.416275738555704,1749.1,93.71263515197481,93.26138208381536
905,89.11599506188406,45.416275738555704,1749.1,93.71263515197481,93.25154363936505
912,89.09078032425894,45.416275738555704,1749.1,93.71263515197481,93.24902216560253
919,89.06223653938164,45.416275738555704,1749.1,93.71263515197481,93.2461677871148
926,89.06223653938164,45.416275738555704,1749.1,93.71263515197481,93.2461677871148
933,88.95462502100963,45.416275738555704,1749.1,93.71263515197481,93.2354066352776
940,88.95462502100963,45.416275738555704,1749.1,93.71263515197481,93.2354066352776
947,88.95462502100963,45.416275738555704,1749.1,93.71263515197481,93.2354066352776
954,88.86243165038775,45.416275738555704,1749.1,93.71263515197481,93.22618729821542
961,88.79450513692935,45.416275738555704,1749.1,93.71263515197481,93.21939464686957
968,88.71011971244303,45.416275738555704,1749.1,93.71263515197481,93.21095610442094
975,88.71011971244303,45.416275738555704,1749.1,93.71263515197481,93.21095610442094
982,88.71011971244303,45.416275738555704,1749.1,93.71263515197481,93.21095610442094
989,88.71011971244303,45.416275738555704,1749.1,93.71263515197481,93.21095610442094
996,88.5460113209036,45.416275738555704,1749.1,93.71263515197481,93.19454526526701
1003,88.51099722121339,45.416275738555704,1749.1,93.71263515197481,93.19104385529798
1010,88.50080225082475,45.416275738555704,1749.1,93.71263515197481,93.19002435825911
1017,88.47539029870838,45.416275738555704,1749.1,93.71263515197481,93.18748316304747
1024,88.43130822897449,45.416275738555704,1749.1,93.71263515197481,93.18307495607408
1031,88.23923070544103,45.416275738555704,1749.1,93.71263515197481,93.16386720372074
1038,88.19386869462258,45.416275738555704,1749.1,93.71263515197481,93.1593310026389
1045,88.19386869462258,45.416275738555704,1749.1,93.71263515197481,93.1593310026389
1052,88.19386869462258,45.416275738555704,1749.1,93.71263515197481,93.1593310026389
1059,88.1594275840786,45.416275738555704,1749.1,93.71263515197481,93.1558868915845
1066,87.96776176979772,45.416275738555704,1749.1,93.71263515197481,93.1367203101564
1073,87.83582764261376,45.416275738555704,1749.1,93.71263515197481,93.12352689743801
1080,87.6871468088934,45.416275738555704,1749.1,93.71263515197481,93.10865881406598
1087,87.58660227318936,45.416275738555704,1749.1,93.71263515197481,93.09860436049557
1094,87.58660227318936,45.416275738555704,1749.1,93.71263515197481,93.09860436049557
1101,87.48976632694912,45.416275738555704,1749.1,93.71263515197481,93.08892076587155
1108,87.34203911262885,45.416275738555704,1749.1,93.71263515197481,93.07414804443953
1115,87.2739281430301,45.416275738555704,1749.1,93.71263515197481,93.06733694747965
1122,87.19159826461063,45.416275738555704,1749.1,93.71263515197481,93.05910395963771
1129,87.19159826461063,45.416275738555704,1749.1,93.71263515197481,93.05910395963771
1136,87.0114424717881,45.416275738555704,1749.1,93.71263515197481,93.04108838035545
1143,86.90812792150646,45.416275738555704,1749.1,93.71263515197481,93.03075692532728
1150,86.81040397746786,45.416275738555704,1749.1,93.71263515197481,93.02098453092343
1157,86.7868951861785,45.416275738555704,1749.1,93.71263515197481,93.01863365179449
1164,86.65672745922237,45.416275738555704,1749.1,93.71263515197481,93.00561687909888
1171,86.65672745922237,45.416275738555704,1749.1,93.71263515197481,93.00561687909888
1178,86.61759876814054,45.416275738555704,1749.1,93.71263515197481,93.00170400999069
1185,86.57768927802128,45.416275738555704,1749.1,93.71263515197481,92.99771306097877
1192,86.47228523344708,45.416275738555704,1749.1,93.71263515197481,92.98717265652134
1199,86.47228523344708,45.416275738555704,1749.1,93.71263515197481,92.98717265652134
1206,86.24032330754703,45.416275738555704,1749.1,93.71263515197481,92.96397646393135
1213,86.20966179581444,45.416275738555704,1749.1,93.71263515197481,92.96091031275809
1220,86.02955119981812,45.416275738555704,1749.1,93.71263515197481,92.94289925315846
1227,86.00741171945053,45.416275738555704,1749.1,93.71263515197481,92.94068530512169
1234,85.9674883410865,45.416275738555704,1749.1,93.71263515197481,92.93669296728528
1241,85.9674883410865,45.416275738555704,1749.1,93.71263515197481,92.93669296728528
1248,85.86698253121843,45.416275738555704,1749.1,93.71263515197481,92.92664238629848
1255,85.86698253121843,45.416275738555704,1749.1,93.71263515197481,92.92664238629848
1262,85.72639875128286,45.416275738555704,1749.1,93.71263515197481,92.91258400830492
1269,85.62943128637829,45.416275738555704,1749.1,93.71263515197481,92.90288726181447
1276,85.62943128637829,45.416275738555704,1749.1,93.71263515197481,92.90288726181447
1283,85.60340601216649,45.416275738555704,1749.1,93.71263515197481,92.9002847343933
1290,85.5863230492043,45.416275738555704,1749.1,93.71263515197481,92.89857643809707
1297,85.49055302598858,45.416275738555704,1749.1,93.71263515197481,92.8889994357755
1304,85.44446053209388,45.416275738555704,1749.1,93.71263515197481,92.88439018638601
1311,85.44446053209388,45.416275738555704,1749.1,93.71263515197481,92.88439018638601
1318,85.44446053209388,45.416275738555704,1749.1,93.71263515197481,92.88439018638601
1325,85.39915190385233,45.416275738555704,1749.1,93.71263515197481,92.87985932356187
1332,85.35481093497927,45.416275738555704,1749.1,93.71263515197481,92.87542522667457
1339,85.34478846438444,45.416275738555704,1749.1,93.71263515197481,92.87442297961508
1346,85.33824595871818,45.416275738555704,1749.1,93.71263515197481,92.87376872904846
1353,85.24902765801279,45.416275738555704,1749.1,93.71263515197481,92.86484689897792
1360,85.15025912135542,45.416275738555704,1749.1,93.71263515197481,92.85497004531217
1367,85.09407293144407,45.416275738555704,1749.1,93.71263515197481,92.84935142632104
1374,85.03105963355392,45.416275738555704,1749.1,93.71263515197481,92.84305009653204
1381,85.03105963355392,45.416275738555704,1749.1,93.71263515197481,92.84305009653204
1389,85.03105963355392,45.29207346118265,1684.1,90.78661252872521,90.78661252872521
1397,85.03105963355392,44.858775749076,1531.2,86.43055638431402,86.43055638431402
1405,85.03105963355392,44.75463841186215,1512.2,85.84736919268269,85.84736919268269
1413,85.03105963355392,44.7076914969266,1504.4,85.56692325154654,85.56692325154654
1421,85.03105963355392,44.71298258690555,1490.9,85.63032746152675,85.63032746152675
1429,85.03105963355392,44.71347180743385,1491.8,85.65081657242783,85.65081657242783
1437,85.03105963355392,44.69744180832024,1492.4,85.55923521834055,85.55923521834055
1445,85.03105963355392,44.70420230395473,1491.6,85.63730944384422,85.63730944384422
1453,85.03105963355392,44.691761074293154,1492.4,85.64335256944057,85.64335256944057
1461,85.03105963355392,44.69848396233614,1492.1,85.5651151107066,85.5651151107066
1468,85.03105963355392,44.69848396233614,1492.1,85.5651151107066,85.5596214064534
1475,85.03105963355392,44.69848396233614,1492.1,85.5651151107066,85.5596214064534
1482,85.03105963355392,44.69848396233614,1492.1,85.5651151107066,85.5596214064534
1489,85.03105963355392,44.69848396233614,1492.1,85.5651151107066,85.5596214064534
1496,85.03105963355392,44.69848396233614,1492.1,85.5651151107066,85.55918468080544
1503,85.03105963355392,44.69848396233614,1492.1,85.5651151107066,85.55918468080544
1510,85.03105963355392,44.69848396233614,1492.1,85.5651151107066,85.55918468080544
1517,85.03105963355392,44.69848396233614,1492.1,85.5651151107066,85.55488613815267
1524,85.03105963355392,44.69848396233614,1492.1,85.5651151107066,85.54801084415523
1531,85.03105963355392,44.69848396233614,1492.1,85.5651151107066,85.53302190941915
1538,85.03105963355392,44.69848396233614,1492.1,85.5651151107066,85.53302190941915
1545,85.03105963355392,44.69848396233614,1492.1,85.5651151107066,85.5232179069787
1552,85.03105963355392,44.69848396233614,1492.1,85.5651151107066,85.5232179069787
1559,85.03105963355392,44.69848396233614,1492.1,85.5651151107066,85.5232179069787
1566,85.03105963355392,44.69848396233614,1492.1,85.5651151107066,85.5232179069787
1573,85.03105963355392,44.69848396233614,1492.1,85.5651151107066,85.5232179069787
1580,85.03105963355392,44.69848396233614,1492.1,85.5651151107066,85.51378581490602
1587,85.03105963355392,44.69848396233614,1492.1,85.5651151107066,85.51378581490602
1594,85.03105963355392,44.69848396233614,1492.1,85.5651151107066,85.50650950055015
1601,85.03105963355392,44.69848396233614,1492.1,85.5651151107066,85.50650950055015
1608,85.03105963355392,44.69848396233614,1492.1,85.5651151107066,85.50251499038144
1615,85.03105963355392,44.69848396233614,1492.1,85.5651151107066,85.49883886734821
1622,84.94637878135147,44.69848396233614,1492.1,85.5651151107066,85.48989009084227
1629,84.94637878135147,44.69848396233614,1492.1,85.5651151107066,85.48989009084227
1636,84.94637878135147,44.69848396233614,1492.1,85.5651151107066,85.48989009084227
1643,84.94637878135147,44.69848396233614,1492.1,85.5651151107066,85.48989009084227
1650,84.94637878135147,44.69848396233614,1492.1,85.5651151107066,85.48989009084227
1657,84.94637878135147,44.69848396233614,1492.1,85.5651151107066,85.48989009084227
1664,84.77252913090447,44.69848396233614,1492.1,85.5651151107066,85.47250512579757
1671,84.74760520785429,44.69848396233614,1492.1,85.5651151107066,85.47001273349255
1678,84.62218581667685,44.69848396233614,1492.1,85.5651151107066,85.45747079437481
1685,84.53473779698778,44.69848396233614,1492.1,85.5651151107066,85.4487259924059
1692,84.49562324259092,44.69848396233614,1492.1,85.5651151107066,85.44481453696622
1699,84.46454930970052,44.69848396233614,1492.1,85.5651151107066,85.44170714367718
1706,84.25313011308405,44.69848396233614,1492.1,85.5651151107066,85.42056522401552
1713,84.21192243289639,44.69848396233614,1492.1,85.5651151107066,85.41644445599675
1720,84.09173334218883,44.69848396233614,1492.1,85.5651151107066,85.40442554692599
1727,84.09173334218883,44.69848396233614,1492.1,85.5651151107066,85.40442554692599
1734,84.09173334218883,44.69848396233614,1492.1,85.5651151107066,85.40442554692599
1741,84.09173334218883,44.69848396233614,1492.1,85.5651151107066,85.40442554692599
1748,84.09173334218883,44.69848396233614,1492.1,85.5651151107066,85.40442554692599
1755,84.00407830930797,44.69848396233614,1492.1,85.5651151107066,85.39566004363792
1762,84.00407830930797,44.69848396233614,1492.1,85.5651151107066,85.39566004363792
1769,84.00407830930797,44.69848396233614,1492.1,85.5651151107066,85.39566004363792
1776,83.88395593464821,44.69848396233614,1492.1,85.5651151107066,85.38364780617194
1783,83.86922983869462,44.69848396233614,1492.1,85.5651151107066,85.38217519657658
1790,83.86922983869462,44.69848396233614,1492.1,85.5651151107066,85.38217519657658
1797,83.86252978709216,44.69848396233614,1492.1,85.5651151107066,85.38150519141632
1804,83.82021813240861,44.69848396233614,1492.1,85.5651151107066,85.37727402594797
1811,83.82021813240861,44.69848396233614,1492.1,85.5651151107066,85.37727402594797
1818,83.82021813240861,44.69848396233614,1492.1,85.5651151107066,85.37727402594797
1825,83.81029464549331,44.69848396233614,1492.1,85.5651151107066,85.37628167725646
1832,83.72204957528092,44.69848396233614,1492.1,85.5651151107066,85.36745717023521
1839,83.72070771156169,44.69848396233614,1492.1,85.5651151107066,85.36732298386329
1846,83.72070771156169,44.69848396233614,1492.1,85.5651151107066,85.36732298386329
1853,83.72070771156169,44.69848396233614,1492.1,85.5651151107066,85.36732298386329
1860,83.58770612250316,44.69848396233614,1492.1,85.5651151107066,85.35402282495743
1867,83.58770612250316,44.69848396233614,1492.1,85.5651151107066,85.35402282495743
1874,83.43603495455534,44.69848396233614,1492.1,85.5651151107066,85.33885570816264
1881,83.4131695429746,44.69848396233614,1492.1,85.5651151107066,85.33656916700457
1888,83.40143454473726,44.69848396233614,1492.1,85.5651151107066,85.33539566718085
1895,83.40143454473726,44.69848396233614,1492.1,85.5651151107066,85.33539566718085
1902,83.40143454473726,44.69848396233614,1492.1,85.5651151107066,85.33539566718085
1909,83.2821326446944,44.69848396233614,1492.1,85.5651151107066,85.32346547717655
1916,83.2821326446944,44.69848396233614,1492.1,85.5651151107066,85.32346547717655
1923,83.26746509768181,44.69848396233614,1492.1,85.5651151107066,85.3219987224753
1930,83.26746509768181,44.69848396233614,1492.1,85.5651151107066,85.3219987224753
1937,83.17226495324391,44.69848396233614,1492.1,85.5651151107066,85.3124787080315
1944,83.16041065823097,44.69848396233614,1492.1,85.5651151107066,85.31129327853021
1951,83.11659970587729,44.69848396233614,1492.1,85.5651151107066,85.30691218329484
1958,82.95566178648477,44.69848396233614,1492.1,85.5651151107066,85.2908183913556
1965,82.89627147225004,44.69848396233614,1492.1,85.5651151107066,85.28487935993212
1972,82.89627147225004,44.69848396233614,1492.1,85.5651151107066,85.28487935993212
1980,82.89627147225004,44.67407562337735,1476.3,84.88918151642822,84.88918151642822
1988,82.89627147225004,44.624292969772476,1442.7,83.9970196869265,83.9970196869265
1996,82.89627147225004,44.62003580083054,1422.2,83.43109718168795,83.43109718168795
2004,82.89627147225004,44.60189268844594,1419.9,83.24299936827222,83.24299936827222
Tiempo Consumido: 3.185909036998055